SourceTitle#ERulesId#Domain#EntryIntoForceDate#RegulatorySource#Paragraph#
AMC1 ADR.OR.D.005(b)(11) Management system#ERULES-1963177438-2672#Aerodromes;#6 March, 2014#ED Decision 2014/012/R#(vi)the compliance monitoring programme, reflecting:#
AMC1 ADR.OR.D.005(b)(11) Management system#ERULES-1963177438-2672#Aerodromes;#6 March, 2014#ED Decision 2014/012/R#(A)schedule of the monitoring programme;#
AMC1 ADR.OR.D.005(b)(11) Management system#ERULES-1963177438-2672#Aerodromes;#6 March, 2014#ED Decision 2014/012/R#(B)audit procedures;#
AMC1 ADR.OR.D.005(b)(11) Management system#ERULES-1963177438-2672#Aerodromes;#6 March, 2014#ED Decision 2014/012/R#(C)reporting procedures;#
AMC1 ADR.OR.D.005(b)(11) Management system#ERULES-1963177438-2672#Aerodromes;#6 March, 2014#ED Decision 2014/012/R#(D)follow-up and corrective action procedures; and#
AMC1 ADR.OR.D.005(b)(11) Management system#ERULES-1963177438-2672#Aerodromes;#6 March, 2014#ED Decision 2014/012/R#(E)recording system;#
AMC1 ADR.OR.D.005(b)(11) Management system#ERULES-1963177438-2672#Aerodromes;#6 March, 2014#ED Decision 2014/012/R#(vii)the training syllabus referred to in (d)(2); and#
AMC1 ADR.OR.D.005(b)(11) Management system#ERULES-1963177438-2672#Aerodromes;#6 March, 2014#ED Decision 2014/012/R#(viii)document control.#
AMC1 ADR.OR.D.005(b)(11) Management system#ERULES-1963177438-2672#Aerodromes;#6 March, 2014#ED Decision 2014/012/R#(d)Training#
AMC1 ADR.OR.D.005(b)(11) Management system#ERULES-1963177438-2672#Aerodromes;#6 March, 2014#ED Decision 2014/012/R#(1)Correct and thorough training is essential to optimise compliance in every aerodrome operator. In order to achieve significant outcomes of such training, the operator should ensure that all personnel understand the objectives as laid down in the operator’s management system documentation.#
AMC1 ADR.OR.D.005(b)(11) Management system#ERULES-1963177438-2672#Aerodromes;#6 March, 2014#ED Decision 2014/012/R#(2)Those responsible for managing the compliance monitoring should receive training on this task. Such training should cover the requirements of compliance monitoring, manuals and procedures related to the task, audit techniques, reporting, and recording.#
AMC1 ADR.OR.D.005(b)(11) Management system#ERULES-1963177438-2672#Aerodromes;#6 March, 2014#ED Decision 2014/012/R#(3)Time should be provided to train the personnel involved in compliance management, and for briefing the remaining of the personnel.#
AMC1 ADR.OR.D.005(b)(11) Management system#ERULES-1963177438-2672#Aerodromes;#6 March, 2014#ED Decision 2014/012/R#(4)The allocation of time and resources should be based on the volume and complexity of the activities concerned.#
AMC1 ADR.OR.D.005(b)(11) Management system#ERULES-1963177438-2672#Aerodromes;#6 March, 2014#ED Decision 2014/012/R#(e)Compliance monitoring — audit scheduling#
AMC1 ADR.OR.D.005(b)(11) Management system#ERULES-1963177438-2672#Aerodromes;#6 March, 2014#ED Decision 2014/012/R#(1)A defined audit schedule to be completed during a specified calendar period and a periodic review cycle for each area should be established. The compliance monitoring itself should also be audited according to a defined audit schedule. The schedule should allow for unscheduled audits when trends are identified. Follow-up audits should be scheduled to verify that corrective action was carried out, and that it was effective and completed, in accordance with the policies and procedures specified in the aerodrome manual.#
AMC1 ADR.OR.D.005(b)(11) Management system#ERULES-1963177438-2672#Aerodromes;#6 March, 2014#ED Decision 2014/012/R#(2)The aerodrome, its management system key processes, procedures and its operation should be audited within the first 12 months since the date of the issuance of the certificate.#
AMC1 ADR.OR.D.005(b)(11) Management system#ERULES-1963177438-2672#Aerodromes;#6 March, 2014#ED Decision 2014/012/R#(3)After that, the aerodrome operator should consider the results of its safety (risk) assessments and of its past compliance monitoring activities, in order to adapt the calendar period within which an audit or a series of audits should be conducted, to cover the whole aerodrome, its management system key processes, procedures and its operation in a manner, and at intervals set out in the aerodrome manual. This calendar period, should be consistent with the relevant competent authority’s oversight planning cycle and may be increased, up to 36 months, in coordination with the competent authority, provided that there are no level 1 findings, and subject to the aerodrome operator having a good record of rectifying findings in a timely manner.#
GM1 ADR.OR.D.005(b)(11) Management system#ERULES-1963177438-2674#Aerodromes;#6 March, 2014#ED Decision 2014/012/R#GM1 ADR.OR.D.005(b)(11) Management system#
GM1 ADR.OR.D.005(b)(11) Management system#ERULES-1963177438-2674#Aerodromes;#6 March, 2014#ED Decision 2014/012/R#ED Decision 2014/012/R#
GM1 ADR.OR.D.005(b)(11) Management system#ERULES-1963177438-2674#Aerodromes;#6 March, 2014#ED Decision 2014/012/R#COMPLIANCE MONITORING — GENERAL#
GM1 ADR.OR.D.005(b)(11) Management system#ERULES-1963177438-2674#Aerodromes;#6 March, 2014#ED Decision 2014/012/R#(a)The organisational set-up of the compliance monitoring should reflect the size of the aerodrome operator, and the nature and complexity of its activities. The person responsible for the compliance monitoring may perform all audits and inspections himself/herself, or appoint one or more auditors by choosing personnel having the related competence as defined in paragraph (b) of AMC2 ADR.OR.D.005(b)(11) either from within, or outside the aerodrome operator.#
GM1 ADR.OR.D.005(b)(11) Management system#ERULES-1963177438-2674#Aerodromes;#6 March, 2014#ED Decision 2014/012/R#(b)Regardless of the option chosen, it must be ensured that the independence of the audit function is not affected, in particular, in cases where those performing the audit or inspection are also responsible for other functions for the aerodrome operator.#
GM1 ADR.OR.D.005(b)(11) Management system#ERULES-1963177438-2674#Aerodromes;#6 March, 2014#ED Decision 2014/012/R#(c)In case external personnel are used to perform compliance audits or inspections:#
GM1 ADR.OR.D.005(b)(11) Management system#ERULES-1963177438-2674#Aerodromes;#6 March, 2014#ED Decision 2014/012/R#(1)any such audits or inspections are performed under the responsibility of the person responsible for the compliance monitoring; and#
GM1 ADR.OR.D.005(b)(11) Management system#ERULES-1963177438-2674#Aerodromes;#6 March, 2014#ED Decision 2014/012/R#(2)the aerodrome operator remains responsible to ensure that the external personnel has relevant knowledge, background, and experience as appropriate to the activities being audited or inspected, including knowledge and experience in compliance monitoring.#
GM1 ADR.OR.D.005(b)(11) Management system#ERULES-1963177438-2674#Aerodromes;#6 March, 2014#ED Decision 2014/012/R#(d)The aerodrome operator retains the ultimate responsibility for the effectiveness of the compliance monitoring, in particular for the effective implementation and follow-up of all corrective actions.#
AMC2 ADR.OR.D.005(b)(11) Management system#ERULES-1963177438-2673#Aerodromes;#6 March, 2014#ED Decision 2014/012/R#AMC2 ADR.OR.D.005(b)(11) Management system#
AMC2 ADR.OR.D.005(b)(11) Management system#ERULES-1963177438-2673#Aerodromes;#6 March, 2014#ED Decision 2014/012/R#ED Decision 2014/012/R#
AMC2 ADR.OR.D.005(b)(11) Management system#ERULES-1963177438-2673#Aerodromes;#6 March, 2014#ED Decision 2014/012/R#RESPONSIBILITY FOR COMPLIANCE MONITORING#
AMC2 ADR.OR.D.005(b)(11) Management system#ERULES-1963177438-2673#Aerodromes;#6 March, 2014#ED Decision 2014/012/R#(a)The responsibility for the compliance monitoring should:#
AMC2 ADR.OR.D.005(b)(11) Management system#ERULES-1963177438-2673#Aerodromes;#6 March, 2014#ED Decision 2014/012/R#(1)be with a person who has direct access to, and is responsible to the accountable manager;#
AMC2 ADR.OR.D.005(b)(11) Management system#ERULES-1963177438-2673#Aerodromes;#6 March, 2014#ED Decision 2014/012/R#(2)not be with one of the persons referred to in ADR.OR.D.015(b) or ADR.OR.D.015(c), except that in less complex aerodrome organisations/operations, it may also be with the accountable manager or the person referred to in ADR.OR.D.015(c).#
AMC2 ADR.OR.D.005(b)(11) Management system#ERULES-1963177438-2673#Aerodromes;#6 March, 2014#ED Decision 2014/012/R#(b)Persons allocated the responsibility for the compliance monitoring should have:#
AMC2 ADR.OR.D.005(b)(11) Management system#ERULES-1963177438-2673#Aerodromes;#6 March, 2014#ED Decision 2014/012/R#(1)adequate experience and expertise in aerodrome operations, or aerodrome maintenance, or similar area;#
AMC2 ADR.OR.D.005(b)(11) Management system#ERULES-1963177438-2673#Aerodromes;#6 March, 2014#ED Decision 2014/012/R#(2)adequate knowledge of, and experience in safety management and quality assurance;#
AMC2 ADR.OR.D.005(b)(11) Management system#ERULES-1963177438-2673#Aerodromes;#6 March, 2014#ED Decision 2014/012/R#(3)knowledge of the aerodrome manual; and#
AMC2 ADR.OR.D.005(b)(11) Management system#ERULES-1963177438-2673#Aerodromes;#6 March, 2014#ED Decision 2014/012/R#(4)comprehensive knowledge of the applicable requirements in the area of aerodromes.#
AMC1 ADR.OR.D.005(c) Management system#ERULES-1963177438-2675#Aerodromes;#6 March, 2014#ED Decision 2014/012/R#AMC1 ADR.OR.D.005(c) Management system#
AMC1 ADR.OR.D.005(c) Management system#ERULES-1963177438-2675#Aerodromes;#6 March, 2014#ED Decision 2014/012/R#ED Decision 2014/012/R#
AMC1 ADR.OR.D.005(c) Management system#ERULES-1963177438-2675#Aerodromes;#6 March, 2014#ED Decision 2014/012/R#AERODROME OPERATOR MANAGEMENT SYSTEM DOCUMENTATION#
AMC1 ADR.OR.D.005(c) Management system#ERULES-1963177438-2675#Aerodromes;#6 March, 2014#ED Decision 2014/012/R#The aerodrome operator should ensure that the documented management system key processes include a process for making personnel aware of their responsibilities, as well as its amendment procedure.#
AMC1 ADR.OR.D.005(c) Management system#ERULES-1963177438-2675#Aerodromes;#6 March, 2014#ED Decision 2014/012/R#The aerodrome operator’s management system documentation should, at least, include the following information:#
AMC1 ADR.OR.D.005(c) Management system#ERULES-1963177438-2675#Aerodromes;#6 March, 2014#ED Decision 2014/012/R#(a)a statement signed by the accountable manager to confirm that the aerodrome operator will continuously work in accordance with the applicable requirements and the operator’s documentation;#
AMC1 ADR.OR.D.005(c) Management system#ERULES-1963177438-2675#Aerodromes;#6 March, 2014#ED Decision 2014/012/R#(b)the aerodrome operator’s scope of activities;#
AMC1 ADR.OR.D.005(c) Management system#ERULES-1963177438-2675#Aerodromes;#6 March, 2014#ED Decision 2014/012/R#(c)the titles and names of persons referred to in ADR.OR.D.015 and AMC2 ADR.OR.D.005(b)(11);#
AMC1 ADR.OR.D.005(c) Management system#ERULES-1963177438-2675#Aerodromes;#6 March, 2014#ED Decision 2014/012/R#(d)an organisation chart showing the lines of responsibility between the nominated persons;#
AMC1 ADR.OR.D.005(c) Management system#ERULES-1963177438-2675#Aerodromes;#6 March, 2014#ED Decision 2014/012/R#(e)a general description and location of the facilities;#
AMC1 ADR.OR.D.005(c) Management system#ERULES-1963177438-2675#Aerodromes;#6 March, 2014#ED Decision 2014/012/R#(f)procedures specifying how the aerodrome operator ensures compliance with the applicable requirements;#
AMC1 ADR.OR.D.005(c) Management system#ERULES-1963177438-2675#Aerodromes;#6 March, 2014#ED Decision 2014/012/R#(g)the amendment procedure for the operator’s management system documentation; and#
AMC1 ADR.OR.D.005(c) Management system#ERULES-1963177438-2675#Aerodromes;#6 March, 2014#ED Decision 2014/012/R#(h)safety management system outputs.#
AMC2 ADR.OR.D.005(c) Management system#ERULES-1963177438-2676#Aerodromes;#6 March, 2014#ED Decision 2014/012/R#AMC2 ADR.OR.D.005(c) Management system#
AMC2 ADR.OR.D.005(c) Management system#ERULES-1963177438-2676#Aerodromes;#6 March, 2014#ED Decision 2014/012/R#ED Decision 2014/012/R#
AMC2 ADR.OR.D.005(c) Management system#ERULES-1963177438-2676#Aerodromes;#6 March, 2014#ED Decision 2014/012/R#AERODROME OPERATOR SAFETY MANAGEMENT MANUAL#
AMC2 ADR.OR.D.005(c) Management system#ERULES-1963177438-2676#Aerodromes;#6 March, 2014#ED Decision 2014/012/R#(a)In cases where safety management is set out in a Safety Management Manual, it should be the key instrument for communicating the approach to safety for the aerodrome operator. The Safety Management Manual should document all aspects of safety management, including the safety policy, objectives, procedures, and individual safety responsibilities.#
AMC2 ADR.OR.D.005(c) Management system#ERULES-1963177438-2676#Aerodromes;#6 March, 2014#ED Decision 2014/012/R#(b)The contents of the Safety Management Manual should include:#
AMC2 ADR.OR.D.005(c) Management system#ERULES-1963177438-2676#Aerodromes;#6 March, 2014#ED Decision 2014/012/R#(1)scope of the safety management system;#
AMC2 ADR.OR.D.005(c) Management system#ERULES-1963177438-2676#Aerodromes;#6 March, 2014#ED Decision 2014/012/R#(2)safety policy and objectives;#
AMC2 ADR.OR.D.005(c) Management system#ERULES-1963177438-2676#Aerodromes;#6 March, 2014#ED Decision 2014/012/R#(3)safety responsibilities of key safety personnel;#
AMC2 ADR.OR.D.005(c) Management system#ERULES-1963177438-2676#Aerodromes;#6 March, 2014#ED Decision 2014/012/R#(4)documentation control procedures;#
AMC2 ADR.OR.D.005(c) Management system#ERULES-1963177438-2676#Aerodromes;#6 March, 2014#ED Decision 2014/012/R#(5)safety assessment process, including hazard identification and risk management schemes;#
AMC2 ADR.OR.D.005(c) Management system#ERULES-1963177438-2676#Aerodromes;#6 March, 2014#ED Decision 2014/012/R#(6)monitoring of implementation and effectiveness of safety actions, and risk mitigation measures;#
AMC2 ADR.OR.D.005(c) Management system#ERULES-1963177438-2676#Aerodromes;#6 March, 2014#ED Decision 2014/012/R#(7)safety performance monitoring;#
AMC2 ADR.OR.D.005(c) Management system#ERULES-1963177438-2676#Aerodromes;#6 March, 2014#ED Decision 2014/012/R#(8)safety reporting (including hazard reporting) and investigation;#
AMC2 ADR.OR.D.005(c) Management system#ERULES-1963177438-2676#Aerodromes;#6 March, 2014#ED Decision 2014/012/R#(9)coordination of emergency response planning;#
AMC2 ADR.OR.D.005(c) Management system#ERULES-1963177438-2676#Aerodromes;#6 March, 2014#ED Decision 2014/012/R#(10)management of change (including organisational changes with regard to safety responsibilities);#
AMC2 ADR.OR.D.005(c) Management system#ERULES-1963177438-2676#Aerodromes;#6 March, 2014#ED Decision 2014/012/R#(11)safety promotion; and#
AMC2 ADR.OR.D.005(c) Management system#ERULES-1963177438-2676#Aerodromes;#6 March, 2014#ED Decision 2014/012/R#(12)safety management system outputs.#
GM1 ADR.OR.D.005(c) Management system#ERULES-1963177438-2677#Aerodromes;#6 March, 2014#ED Decision 2014/012/R#GM1 ADR.OR.D.005(c) Management system#
GM1 ADR.OR.D.005(c) Management system#ERULES-1963177438-2677#Aerodromes;#6 March, 2014#ED Decision 2014/012/R#ED Decision 2014/012/R#
